ORDNUM,ORDSTATUS,TOTAL,CUSNUM,ORDTIME,ORDTYPE,RESNUM
7967,완료,9000,604,2019-05-26 13:30:01,테이크아웃,
7968,완료,3000,309,2019-05-25 09:09:37,테이크아웃,
7969,완료,3000,485,2019-05-25 22:19:58,매장,
7970,완료,3500,403,2019-05-23 22:19:08,테이크아웃,
7971,완료,11000,551,2019-05-26 12:38:44,테이크아웃,
7972,완료,20000,107,2019-05-26 12:08:08,테이크아웃,
7973,완료,23000,487,2019-05-21 10:27:50,매장,
7974,완료,9500,632,2019-05-25 11:00:06,테이크아웃,
7975,완료,3000,,2019-05-23 12:02:24,테이크아웃,
7976,완료,8000,284,2019-05-23 18:29:47,테이크아웃,
7977,완료,4000,322,2019-05-22 14:38:14,테이크아웃,
7978,완료,8000,633,2019-05-20 08:38:27,매장,
7979,완료,1500,634,2019-05-23 09:49:38,테이크아웃,
7980,완료,7000,287,2019-05-25 12:05:19,테이크아웃,
7981,완료,11000,372,2019-05-21 11:45:54,테이크아웃,
7982,완료,4000,635,2019-05-26 22:49:22,테이크아웃,
7983,완료,4000,,2019-05-26 16:01:58,매장,
7984,완료,5500,239,2019-05-21 19:02:15,매장,
7985,완료,8000,487,2019-05-20 10:21:00,테이크아웃,
7986,완료,3500,,2019-05-20 18:48:00,매장,
7987,완료,8000,157,2019-05-25 08:27:35,테이크아웃,
7988,완료,4000,165,2019-05-20 08:42:41,테이크아웃,
7989,완료,12000,206,2019-05-26 23:19:21,매장,
7990,완료,4000,11,2019-05-21 09:38:30,매장,
7991,완료,4500,286,2019-05-26 21:59:56,매장,
7992,완료,16500,186,2019-05-26 11:49:07,테이크아웃,
7993,완료,12000,462,2019-05-23 11:42:17,테이크아웃,
7994,완료,12000,332,2019-05-25 22:59:38,테이크아웃,
7995,완료,5500,,2019-05-20 12:54:15,테이크아웃,
7996,완료,3000,280,2019-05-21 13:44:45,매장,
7997,완료,10500,636,2019-05-26 15:32:44,테이크아웃,
7998,완료,9500,,2019-05-23 11:36:19,테이크아웃,
7999,완료,6000,315,2019-05-26 09:45:28,매장,
8000,완료,4000,637,2019-05-21 22:24:15,테이크아웃,
8001,완료,4000,,2019-05-23 23:38:31,테이크아웃,
8002,완료,15000,,2019-05-25 10:40:39,테이크아웃,
8003,완료,12000,377,2019-05-23 15:12:04,테이크아웃,
8004,완료,4000,513,2019-05-26 14:43:21,매장,
8005,완료,6000,,2019-05-20 17:33:11,테이크아웃,
8006,완료,4500,,2019-05-20 15:46:04,매장,
8007,완료,31000,170,2019-05-26 20:11:12,테이크아웃,
8008,취소,8000,,2019-05-25 07:02:58,테이크아웃,
8009,완료,23500,161,2019-05-23 08:50:18,테이크아웃,
8010,취소,4000,25,2019-05-20 10:16:26,매장,
8011,완료,5500,,2019-05-25 17:20:29,테이크아웃,
8012,완료,7500,518,2019-05-21 10:59:18,테이크아웃,
8013,완료,10500,23,2019-05-26 12:30:37,테이크아웃,
8014,완료,10000,40,2019-05-21 13:10:40,매장,
8015,완료,16500,145,2019-05-25 13:34:41,테이크아웃,
8016,완료,3000,638,2019-05-21 11:25:22,매장,
8017,완료,11000,,2019-05-20 21:36:48,매장,
8018,완료,16500,567,2019-05-20 16:29:58,테이크아웃,
8019,완료,20500,370,2019-05-26 21:26:34,테이크아웃,
8020,완료,31500,,2019-05-20 12:51:06,매장,
8021,완료,12000,320,2019-05-25 10:35:17,테이크아웃,
8022,완료,4500,96,2019-05-26 09:16:43,테이크아웃,
8023,완료,20500,,2019-05-26 12:54:19,테이크아웃,
8024,완료,5500,629,2019-05-23 13:40:38,테이크아웃,
8025,완료,25500,,2019-05-22 21:06:46,매장,
8026,완료,15000,600,2019-05-22 11:00:30,매장,
8027,완료,10000,47,2019-05-22 12:15:29,매장,
8028,완료,3000,194,2019-05-20 08:27:39,테이크아웃,
8029,완료,8000,,2019-05-20 17:40:08,테이크아웃,
8030,완료,5500,,2019-05-25 08:22:23,테이크아웃,
8031,완료,21000,414,2019-05-26 15:38:43,매장,
8032,완료,15000,37,2019-05-23 13:41:40,매장,
8033,완료,15000,614,2019-05-20 13:15:57,매장,
8034,완료,4000,,2019-05-22 13:41:01,매장,
8035,완료,12000,639,2019-05-23 07:49:30,테이크아웃,
8036,완료,15000,,2019-05-26 16:28:00,테이크아웃,
8037,완료,4500,572,2019-05-25 15:52:44,매장,
8038,완료,8000,640,2019-05-26 16:12:24,테이크아웃,
8039,완료,10000,,2019-05-20 16:13:46,테이크아웃,
8040,완료,5000,529,2019-05-22 15:58:59,테이크아웃,
8041,완료,6000,138,2019-05-22 10:49:45,테이크아웃,
8042,완료,17500,239,2019-05-22 20:27:24,테이크아웃,
8043,완료,4500,,2019-05-22 08:36:34,매장,
8044,완료,3000,43,2019-05-25 11:11:54,테이크아웃,
8045,완료,4000,268,2019-05-22 17:14:53,테이크아웃,
8046,완료,15000,,2019-05-25 20:51:52,매장,
8047,완료,16500,29,2019-05-23 10:36:49,매장,
8048,완료,3000,76,2019-05-22 16:13:26,테이크아웃,
8049,완료,12000,220,2019-05-20 11:09:24,테이크아웃,
8050,완료,5000,,2019-05-26 15:45:50,매장,
8051,완료,7000,,2019-05-26 09:20:13,매장,
8052,완료,2000,438,2019-05-25 12:40:12,테이크아웃,
8053,완료,7500,641,2019-05-21 10:00:45,테이크아웃,
8054,완료,12000,327,2019-05-26 09:29:21,테이크아웃,
8055,완료,6000,407,2019-05-23 15:51:02,테이크아웃,
8056,완료,4000,642,2019-05-26 13:50:03,매장,
8057,완료,5000,,2019-05-23 23:52:03,매장,
8058,완료,6000,82,2019-05-23 19:20:03,매장,
8059,완료,11000,,2019-05-26 18:42:23,테이크아웃,
8060,완료,6000,98,2019-05-23 13:12:13,테이크아웃,
8061,완료,5000,10,2019-05-20 08:00:57,테이크아웃,
8062,완료,4000,282,2019-05-26 07:24:19,매장,
8063,완료,8000,261,2019-05-21 16:38:10,매장,
8064,완료,24500,,2019-05-23 10:27:59,테이크아웃,
8065,완료,5000,,2019-05-22 12:25:55,테이크아웃,
8066,취소,8000,265,2019-05-26 17:03:14,테이크아웃,
8067,완료,24000,139,2019-05-26 10:26:25,매장,
8068,완료,4000,538,2019-05-23 12:33:23,테이크아웃,
8069,완료,9000,158,2019-05-25 19:40:01,테이크아웃,
8070,완료,4000,40,2019-05-26 11:22:22,테이크아웃,
8071,완료,10000,,2019-05-26 12:58:59,테이크아웃,
8072,완료,11000,328,2019-05-20 09:25:23,매장,
8073,완료,4000,141,2019-05-26 09:05:56,테이크아웃,
8074,완료,3500,262,2019-05-26 17:45:10,테이크아웃,
8075,완료,3000,643,2019-05-23 09:10:06,테이크아웃,
8076,완료,7000,,2019-05-26 23:54:25,테이크아웃,
8077,완료,20000,644,2019-05-21 16:56:32,테이크아웃,
8078,완료,5000,343,2019-05-25 21:07:32,테이크아웃,
8079,완료,2500,52,2019-05-23 09:04:07,매장,
8080,완료,12000,379,2019-05-22 21:03:51,매장,
8081,완료,8500,23,2019-05-21 14:07:27,테이크아웃,
8082,완료,10000,,2019-05-26 10:38:26,테이크아웃,
8083,완료,10000,645,2019-05-22 12:15:10,테이크아웃,
8084,완료,11000,147,2019-05-26 12:36:41,테이크아웃,
8085,완료,16500,646,2019-05-22 09:14:22,테이크아웃,
8086,완료,5500,,2019-05-20 09:36:43,테이크아웃,
8087,완료,5000,,2019-05-22 12:44:58,매장,
8088,완료,16500,459,2019-05-21 21:01:43,테이크아웃,
8089,취소,10000,,2019-05-22 13:46:36,테이크아웃,
8090,취소,12000,30,2019-05-25 16:59:19,테이크아웃,
8091,완료,4000,145,2019-05-25 17:50:18,테이크아웃,
8092,완료,5000,647,2019-05-21 11:28:44,테이크아웃,
8093,완료,10500,444,2019-05-26 14:07:05,테이크아웃,
8094,완료,16500,648,2019-05-23 20:24:39,테이크아웃,
8095,완료,15500,649,2019-05-22 22:02:20,테이크아웃,
8096,완료,20500,141,2019-05-26 16:51:11,테이크아웃,
8097,완료,27000,218,2019-05-26 11:20:35,테이크아웃,
8098,완료,8000,,2019-05-25 21:01:26,매장,
8099,완료,9000,82,2019-05-20 16:46:59,테이크아웃,
8100,완료,2500,145,2019-05-20 15:43:53,매장,
8101,완료,4000,149,2019-05-22 16:04:23,테이크아웃,
8102,완료,10000,,2019-05-20 12:26:32,매장,
8103,완료,5500,430,2019-05-23 12:59:40,매장,
8104,완료,3000,198,2019-05-25 09:36:53,테이크아웃,
8105,완료,1500,,2019-05-25 11:36:52,테이크아웃,
8106,완료,34500,50,2019-05-26 22:52:14,매장,
8107,완료,5000,456,2019-05-20 13:55:09,테이크아웃,
8108,완료,2500,506,2019-05-20 11:09:55,매장,
8109,완료,15000,343,2019-05-22 12:13:27,매장,
8110,완료,5500,636,2019-05-25 10:47:59,테이크아웃,
8111,완료,32000,502,2019-05-25 17:18:18,테이크아웃,
8112,완료,4000,157,2019-05-23 07:01:20,테이크아웃,
8113,완료,4000,279,2019-05-22 14:20:21,테이크아웃,
8114,완료,5000,,2019-05-26 07:33:22,테이크아웃,
8115,완료,10000,220,2019-05-21 07:17:59,매장,
8116,취소,12000,490,2019-05-21 06:35:52,테이크아웃,
8117,완료,8000,605,2019-05-22 15:44:20,매장,
8118,완료,3000,574,2019-05-21 20:39:15,테이크아웃,
8119,완료,3000,57,2019-05-21 04:58:40,테이크아웃,
8120,완료,1500,167,2019-05-20 05:00:57,테이크아웃,
8121,완료,5000,323,2019-05-26 22:38:01,테이크아웃,
8122,완료,4500,599,2019-05-23 08:46:08,매장,
8123,완료,3000,650,2019-05-20 13:53:45,테이크아웃,
8124,완료,6000,,2019-05-25 11:46:34,매장,
8125,완료,8000,114,2019-05-26 12:28:43,테이크아웃,
8126,완료,1500,366,2019-05-26 13:44:10,매장,
8127,완료,14000,287,2019-05-22 16:55:17,매장,
8128,완료,16000,293,2019-05-26 13:06:06,테이크아웃,
8129,완료,16500,173,2019-05-20 20:17:57,테이크아웃,
8130,완료,3000,319,2019-05-23 15:58:55,매장,
8131,완료,8000,651,2019-05-25 17:05:52,테이크아웃,
8132,완료,6000,543,2019-05-23 15:26:26,테이크아웃,
8133,완료,8000,484,2019-05-23 18:30:27,테이크아웃,
8134,완료,5000,532,2019-05-25 16:26:19,테이크아웃,
8135,완료,3000,,2019-05-20 16:29:55,매장,
8136,완료,5500,621,2019-05-20 12:09:59,매장,
8137,완료,9000,,2019-05-25 20:59:09,테이크아웃,
8138,완료,3000,,2019-05-25 10:38:24,테이크아웃,
8139,취소,3000,28,2019-05-23 22:29:00,테이크아웃,
8140,완료,2000,543,2019-05-22 13:48:32,테이크아웃,
8141,취소,11000,537,2019-05-21 06:00:11,테이크아웃,
8142,완료,4000,492,2019-05-21 07:42:45,테이크아웃,
8143,완료,1500,338,2019-05-25 10:49:16,테이크아웃,
8144,완료,23000,445,2019-05-26 06:20:01,테이크아웃,
8145,완료,5000,559,2019-05-26 16:37:25,테이크아웃,
8146,완료,13500,363,2019-05-20 15:34:27,테이크아웃,
8147,완료,16500,652,2019-05-21 09:31:26,테이크아웃,
8148,완료,27500,248,2019-05-21 15:21:14,테이크아웃,
8149,완료,8000,,2019-05-21 22:24:49,매장,
8150,완료,15000,209,2019-05-21 21:26:41,테이크아웃,
8151,완료,23000,,2019-05-26 22:37:25,테이크아웃,
8152,완료,5000,,2019-05-22 12:42:56,매장,
8153,완료,4000,578,2019-05-25 13:07:28,테이크아웃,
8154,완료,15000,291,2019-05-25 08:15:18,테이크아웃,
8155,완료,15000,,2019-05-26 23:50:10,테이크아웃,
8156,취소,23000,379,2019-05-25 16:01:30,테이크아웃,
8157,완료,12000,294,2019-05-26 08:17:10,테이크아웃,
8158,완료,7500,161,2019-05-22 09:39:53,테이크아웃,
8159,완료,8000,374,2019-05-26 21:49:29,테이크아웃,
8160,완료,7500,391,2019-05-22 17:43:24,테이크아웃,
8161,완료,1500,,2019-05-22 23:03:24,테이크아웃,
8162,완료,12000,,2019-05-26 13:43:06,테이크아웃,
8163,취소,1500,27,2019-05-26 10:10:02,매장,
8164,완료,5000,438,2019-05-26 15:31:05,테이크아웃,
8165,완료,5000,419,2019-05-26 14:28:43,매장,
8166,취소,12000,259,2019-05-26 15:40:53,매장,
8167,완료,21000,551,2019-05-22 20:52:12,매장,
8168,완료,3000,653,2019-05-21 11:43:36,매장,
8169,완료,4500,,2019-05-21 12:58:54,매장,
8170,완료,3000,597,2019-05-23 14:32:57,테이크아웃,
8171,완료,6000,137,2019-05-26 18:38:00,테이크아웃,
8172,완료,10000,,2019-05-25 15:21:07,매장,
8173,완료,25000,,2019-05-21 16:59:12,테이크아웃,
8174,취소,5500,616,2019-05-23 20:39:06,테이크아웃,
8175,완료,8000,63,2019-05-22 12:31:56,테이크아웃,
8176,완료,6000,,2019-05-20 12:55:08,테이크아웃,
8177,완료,9000,108,2019-05-22 22:35:01,테이크아웃,
8178,완료,1500,613,2019-05-21 11:09:08,테이크아웃,
8179,완료,15000,,2019-05-26 15:24:15,매장,
8180,완료,4000,200,2019-05-20 08:14:44,매장,
8181,완료,3000,122,2019-05-26 19:51:57,테이크아웃,
8182,완료,10000,654,2019-05-22 08:40:12,매장,
8183,완료,10500,,2019-05-20 14:32:04,테이크아웃,
8184,완료,12000,175,2019-05-22 14:08:54,테이크아웃,
8185,완료,22000,655,2019-05-22 18:33:03,테이크아웃,
8186,완료,13000,233,2019-05-26 20:21:38,매장,
8187,완료,8000,301,2019-05-23 12:49:29,매장,
8188,완료,21000,457,2019-05-22 07:49:09,테이크아웃,
8189,완료,19000,,2019-05-26 14:00:21,테이크아웃,
8190,완료,10000,,2019-05-25 15:58:46,매장,
8191,완료,5000,446,2019-05-22 13:50:51,매장,
8192,완료,4000,,2019-05-26 12:45:45,테이크아웃,
8193,완료,3000,656,2019-05-23 23:51:13,테이크아웃,
8194,완료,10500,,2019-05-20 11:36:27,테이크아웃,
8195,완료,4000,381,2019-05-20 15:54:25,매장,
8196,완료,5000,,2019-05-21 06:17:44,테이크아웃,
8197,완료,12000,,2019-05-20 23:42:22,테이크아웃,
8198,완료,18000,156,2019-05-22 16:55:08,테이크아웃,
8199,완료,8000,13,2019-05-22 08:26:12,테이크아웃,
8200,완료,4500,574,2019-05-23 09:21:17,테이크아웃,
8201,완료,3000,,2019-05-25 13:21:05,테이크아웃,
8202,완료,6000,,2019-05-25 08:18:54,매장,
8203,완료,15000,,2019-05-26 20:21:56,테이크아웃,
8204,완료,4500,510,2019-05-21 10:28:47,매장,
8205,완료,4500,107,2019-05-23 22:22:51,테이크아웃,
8206,완료,6000,438,2019-05-22 13:33:08,매장,
8207,완료,4500,217,2019-05-23 06:08:25,테이크아웃,
8208,완료,5500,,2019-05-26 13:08:09,테이크아웃,
8209,완료,4000,90,2019-05-23 14:21:13,테이크아웃,
8210,완료,7000,657,2019-05-21 11:44:15,테이크아웃,
8211,취소,20000,152,2019-05-23 15:38:09,테이크아웃,
8212,완료,5500,,2019-05-23 15:09:49,테이크아웃,
8213,완료,11000,66,2019-05-23 17:39:28,테이크아웃,
8214,완료,16500,524,2019-05-23 10:20:28,테이크아웃,
8215,취소,5000,467,2019-05-22 08:04:04,테이크아웃,
8216,완료,11000,57,2019-05-23 11:47:14,테이크아웃,
8217,완료,32000,319,2019-05-25 12:57:10,테이크아웃,
8218,취소,9500,536,2019-05-20 11:08:26,테이크아웃,
8219,완료,5500,29,2019-05-20 16:51:24,테이크아웃,
8220,완료,13000,,2019-05-20 08:56:11,테이크아웃,
8221,취소,9000,,2019-05-20 15:39:55,테이크아웃,
8222,완료,3000,485,2019-05-26 07:13:40,테이크아웃,
8223,완료,4500,,2019-05-26 06:30:29,테이크아웃,
8224,완료,17500,,2019-05-20 15:06:19,매장,
8225,완료,21000,221,2019-05-26 09:18:01,테이크아웃,
8226,완료,5500,214,2019-05-23 13:38:03,테이크아웃,
8227,완료,11000,443,2019-05-26 11:02:17,테이크아웃,
8228,완료,14000,,2019-05-26 09:32:12,매장,
8229,완료,2000,326,2019-05-20 14:22:16,매장,
8230,완료,4500,162,2019-05-26 22:43:53,테이크아웃,
8231,완료,5000,570,2019-05-25 12:11:18,테이크아웃,
8232,완료,4500,658,2019-05-22 06:07:24,테이크아웃,
8233,완료,6000,659,2019-05-22 11:08:12,테이크아웃,
8234,완료,12000,278,2019-05-26 20:26:09,매장,
8235,완료,5000,465,2019-05-26 11:06:46,매장,
8236,완료,10000,1,2019-05-23 10:37:43,테이크아웃,
8237,완료,15500,255,2019-05-26 23:47:16,매장,
8238,완료,12000,660,2019-05-26 12:07:12,테이크아웃,
8239,완료,24500,7,2019-05-20 14:09:28,테이크아웃,
8240,완료,24000,,2019-05-25 16:23:52,매장,
8241,완료,3000,661,2019-05-20 14:13:03,테이크아웃,
8242,완료,7000,527,2019-05-22 19:17:14,매장,
8243,완료,2000,48,2019-05-26 21:08:53,테이크아웃,
8244,완료,4500,306,2019-05-21 16:32:32,테이크아웃,
8245,완료,8000,,2019-05-22 14:10:40,테이크아웃,
8246,완료,8000,,2019-05-22 23:41:48,매장,
8247,완료,11500,1,2019-05-21 13:43:33,매장,
8248,완료,12000,333,2019-05-20 08:07:52,매장,
8249,완료,2500,,2019-05-25 08:08:50,테이크아웃,
8250,완료,20500,,2019-05-22 13:43:44,테이크아웃,
8251,완료,3000,110,2019-05-20 16:42:54,매장,
8252,완료,5000,492,2019-05-26 09:35:46,테이크아웃,
8253,완료,8000,303,2019-05-25 18:57:09,테이크아웃,
8254,완료,4500,22,2019-05-26 23:45:28,테이크아웃,
8255,완료,8500,642,2019-05-26 21:38:50,테이크아웃,
8256,완료,25000,,2019-05-23 16:27:34,테이크아웃,
8257,완료,13000,358,2019-05-26 14:01:42,테이크아웃,
8258,완료,3500,331,2019-05-26 09:49:56,테이크아웃,
8259,완료,1500,164,2019-05-22 15:14:32,테이크아웃,
8260,완료,5500,592,2019-05-23 23:11:50,테이크아웃,
8261,완료,4000,360,2019-05-26 22:07:35,테이크아웃,
8262,완료,5000,422,2019-05-20 07:12:18,테이크아웃,
8263,완료,7000,662,2019-05-25 18:21:48,매장,
8264,완료,3000,128,2019-05-20 10:04:12,테이크아웃,
8265,완료,15000,85,2019-05-22 13:42:44,테이크아웃,
8266,완료,12000,,2019-05-23 12:15:41,매장,
8267,완료,5000,565,2019-05-26 13:25:53,테이크아웃,
8268,완료,11000,663,2019-05-25 13:38:11,매장,
8269,완료,4000,357,2019-05-26 12:53:10,테이크아웃,
8270,완료,12000,614,2019-05-25 23:29:31,테이크아웃,
8271,완료,20500,,2019-05-21 13:46:24,매장,
8272,완료,16500,,2019-05-26 21:45:35,테이크아웃,
8273,완료,2000,587,2019-05-20 20:41:41,테이크아웃,
8274,완료,15000,,2019-05-23 11:14:57,매장,
8275,완료,6000,362,2019-05-20 13:52:21,매장,
8276,완료,9000,664,2019-05-22 08:11:21,테이크아웃,
8277,취소,5500,,2019-05-20 16:49:28,매장,
8278,완료,7500,636,2019-05-21 11:28:25,테이크아웃,
8279,완료,10000,206,2019-05-26 14:37:28,테이크아웃,
8280,완료,5000,,2019-05-21 06:01:22,테이크아웃,
8281,완료,11000,,2019-05-21 13:02:06,테이크아웃,
8282,완료,4500,540,2019-05-25 13:13:41,매장,
8283,완료,6000,628,2019-05-21 16:56:06,매장,
8284,완료,4000,107,2019-05-25 16:15:22,테이크아웃,
8285,완료,6000,,2019-05-26 13:55:23,매장,
8286,완료,15000,301,2019-05-20 13:12:26,테이크아웃,
8287,완료,7000,,2019-05-20 13:07:04,매장,
8288,완료,3500,,2019-05-20 17:11:52,테이크아웃,
8289,완료,4000,172,2019-05-23 13:44:56,테이크아웃,
8290,완료,22500,,2019-05-21 15:35:16,테이크아웃,
8291,완료,11000,469,2019-05-26 16:28:13,테이크아웃,
8292,완료,18500,159,2019-05-25 18:40:39,테이크아웃,
8293,완료,7000,,2019-05-26 08:25:21,매장,
8294,완료,10000,328,2019-05-21 13:00:12,테이크아웃,
8295,완료,11000,538,2019-05-26 10:37:54,매장,
8296,완료,9000,,2019-05-25 10:54:32,테이크아웃,
8297,완료,8000,,2019-05-20 15:08:32,테이크아웃,
8298,완료,5500,,2019-05-20 15:18:00,매장,
8299,완료,10500,,2019-05-21 07:02:46,테이크아웃,
8300,완료,21500,172,2019-05-25 13:57:51,매장,
8301,완료,22500,665,2019-05-25 20:34:46,매장,
8302,완료,23000,,2019-05-20 06:02:02,테이크아웃,
8303,완료,8000,74,2019-05-25 12:19:18,테이크아웃,
8304,완료,8000,205,2019-05-22 13:41:19,테이크아웃,
8305,취소,30500,,2019-05-25 11:35:36,테이크아웃,
8306,완료,5000,,2019-05-25 18:39:17,테이크아웃,
8307,완료,3000,,2019-05-25 14:41:53,테이크아웃,
8308,완료,15000,178,2019-05-23 10:09:32,테이크아웃,
8309,완료,18500,51,2019-05-22 21:24:04,테이크아웃,
8310,완료,27000,,2019-05-26 13:36:51,매장,
8311,완료,16500,49,2019-05-26 12:04:06,매장,
8312,완료,4000,449,2019-05-22 08:13:14,매장,
8313,완료,3000,510,2019-05-23 16:52:56,테이크아웃,
8314,완료,8000,,2019-05-26 11:12:48,테이크아웃,
8315,완료,12000,629,2019-05-20 15:39:00,테이크아웃,
8316,완료,9500,,2019-05-25 22:29:03,테이크아웃,
8317,완료,3000,454,2019-05-20 16:45:36,테이크아웃,
8318,완료,27000,170,2019-05-26 09:30:57,테이크아웃,
8319,완료,4000,,2019-05-22 10:57:11,테이크아웃,
8320,완료,4500,666,2019-05-25 14:19:33,테이크아웃,
8321,완료,25000,173,2019-05-21 13:02:48,매장,
8322,완료,6000,112,2019-05-23 15:19:43,매장,
8323,취소,3000,,2019-05-21 21:03:54,테이크아웃,
8324,완료,4000,478,2019-05-25 21:21:05,테이크아웃,
8325,완료,24000,630,2019-05-26 16:58:37,테이크아웃,
8326,완료,9000,121,2019-05-21 13:34:27,테이크아웃,
8327,완료,7000,,2019-05-22 08:49:45,테이크아웃,
8328,완료,3000,225,2019-05-23 21:13:38,테이크아웃,
8329,완료,6000,,2019-05-22 22:54:25,테이크아웃,
8330,완료,2000,197,2019-05-23 11:16:09,테이크아웃,
8331,완료,16500,169,2019-05-20 09:59:50,매장,
8332,완료,27000,203,2019-05-26 14:27:42,매장,
